Genome;ClinFreq;ActA;Agr;Ami;Auto;Bsh;ChitinaseA;ChitinaseB;ClpB;ClpC;ClpE;ClpP;CodY;CtaP;CtsR;Dal;DegU;DltA;FAM000450;FAM000548;FAM000549;FAM001910;FAM002113;FAM002114;FAM002292;FAM002293;FAM002725;FAM002728;FAM002729;FAM002769;FAM002770;FAM002772;FAM002828;FAM002925;FAM003164;FAM003292;FAM003293;FAM003294;FAM003296;FAM003297;FAM003298;FAM003299;FAM003315;FAM003316;FAM003317;FAM003318;FAM004136;FAM004137;FAM004138;FAM004139;FAM004150;FAM004151;FAM004152;FAM004153;FAM004154;FbpA;FlaA;FlgC;FlgE;Fri;Fur;GadA;GadB;GadC;GmaR;GtcA;Hfq;Hly;Hpt-uhpt;HtrA;IIsA;IIsB;IIsD;IIsG;IIsH;IIsP;IIsX;IIsY;Iap_P60;InlA;InlB;InlC;InlF;InlH;InlJ;Inlk;Lap;LapB;Lgt;LipA;LisK;LisR;Lmo1421BilE;LntA;LpeA;LplA1;Lsp;MogR;Mpl;Mprf;MurA-NC_003210.1:c2605155-2603863;NamA-NC_003210.1:c2546503-2545487;OatA;OppA;OrfX;OrfZ;PerR;PgdA;Pgl;PlcA;PlcB;PrfA;PrsA2;PycA;RecA;RelA;RsbY;SecA;SigB;SipX;SipZ;Sod;SortaseA;SortaseB;Stp;SvpA;TcsA;Tig;Vip;VirR;VirRbis;btlB;hupC;lmo0514;lmo0610;lmo2026;lmo2085;rpsU
GCA_004458145.1_PDT000403199.1;57,89;100,00;100,00;97,79;47,88;98,16;100,00;99,41;100,00;100,00;100,00;100,00;98,08;100,00;100,00;100,00;100,00;100,00;90,20;100,00;99,06;100,00;100,00;100,00;99,63;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;40,24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;100,00;100,00;100,00;100,00;99,36;100,00;98,59;100,00;100,00;100,00;99,76;100,00;NaN;NaN;NaN;28,95;NaN;NaN;NaN;NaN;100,00;100,00;100,00;100,00;80,37;96,27;96,95;100,00;99,83;95,51;99,64;99,67;100,00;100,00;99,69;99,51;100,00;99,76;40,15;100,00;100,00;100,00;100,00;96,75;99,76;100,00;100,00;100,00;100,00;100,00;99,42;100,00;100,00;100,00;100,00;99,91;99,43;100,00;100,00;100,00;100,00;98,94;97,79;100,00;99,55;95,95;100,00;100,00;98,88;100,00;NaN;100,00;99,61;100,00;100,00;99,84;100,00;99,80;100,00;100,00
GCA_004458165.1_PDT000403195.1;36,78;95,71;99,59;97,54;47,88;98,16;100,00;98,48;99,89;100,00;100,00;99,50;100,00;99,81;100,00;98,65;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,50;99,30;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;39,02;NaN;NaN;NaN;83,64;NaN;NaN;NaN;39,29;30,69;49,30;40,51;35,48;NaN;NaN;39,77;NaN;39,68;31,65;43,55;NaN;99,30;100,00;100,00;99,52;100,00;100,00;100,00;99,15;99,57;98,75;100,00;100,00;100,00;99,53;100,00;NaN;NaN;NaN;30,12;NaN;NaN;NaN;NaN;99,40;99,85;99,84;99,66;79,76;98,13;97,13;99,80;99,83;95,74;99,28;99,67;100,00;100,00;99,09;99,51;99,36;99,53;40,15;98,69;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,42;97,80;99,66;100,00;99,63;100,00;99,43;99,86;99,13;100,00;100,00;100,00;97,79;99,51;100,00;95,95;98,69;99,70;98,60;100,00;NaN;100,00;99,22;100,00;98,49;96,69;99,61;99,01;99,29;100,00
GCA_004458185.1_PDT000403194.1;23,14;92,48;96,71;96,70;40,48;100,00;98,78;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;97,06;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;45,57;43,24;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;28,95;NaN;NaN;NaN;NaN;93,85;90,34;87,14;95,96;98,47;93,36;100,00;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;84,88;98,39;97,40;40,15;99,35;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,80;95,86;100,00;98,89;99,56;100,00;99,45;100,00;99,88;99,23;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;100,00;100,00;93,24;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004458285.1_PDT000403368.1;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;38,04;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;99,44;100,00;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,02;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;99,71;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,02;97,28;99,72;100,00;99,29;100,00;90,82;95,59;98,49;97,66;85,38;69,52;93,96;100,00
GCA_004458305.1_PDT000403370.1;62,50;95,71;99,18;98,65;47,88;98,16;99,70;97,87;99,89;100,00;99,45;100,00;100,00;100,00;100,00;99,46;100,00;100,00;100,00;100,00;99,06;100,00;100,00;99,72;99,38;100,00;95,65;95,54;98,00;NaN;NaN;NaN;36,98;44,93;39,02;NaN;NaN;56,25;84,76;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;99,52;100,00;100,00;70,50;99,15;99,57;98,75;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;100,00;95,71;98,10;99,66;80,37;96,47;96,95;99,21;99,83;97,35;99,64;99,67;99,79;100,00;99,39;89,32;97,43;100,00;40,15;97,39;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;100,00;99,71;97,80;99,66;100,00;99,63;100,00;99,43;99,44;100,00;100,00;100,00;100,00;97,79;99,51;99,55;96,36;97,39;100,00;98,88;100,00;84,29;100,00;99,81;100,00;98,86;98,44;99,21;97,03;99,47;100,00
GCA_004458365.1_PDT000403371.1;48,44;92,79;96,30;92,99;90,86;99,39;99,08;99,55;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,07;98,04;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;100,00;100,00;NaN;NaN;NaN;99,15;100,00;97,96;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,56;100,00;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,84;82,19;100,00;99,25;97,64;100,00;100,00;NaN;NaN;100,00;100,00;NaN;NaN;NaN;93,85;90,80;81,43;96,63;99,04;94,19;96,28;91,29;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,69;98,07;97,64;40,15;99,35;95,70;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,64;100,00;90,04;95,59;98,49;97,66;85,57;69,52;93,61;100,00
GCA_004458405.1_PDT000403377.1;84,31;95,09;96,71;92,99;90,86;99,08;99,08;99,70;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;95,10;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;NaN;NaN;NaN;99,76;100,00;48,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,42;99,78;99,20;98,38;100,00;100,00;97,46;96,80;NaN;39,15;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,40;100,00;NaN;NaN;NaN;30,00;NaN;NaN;NaN;NaN;93,85;90,64;80,16;95,96;91,37;94,40;99,65;91,49;100,00;95,60;90,61;97,66;100,00;95,15;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,80;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,76;99,62;98,94;97,24;98,03;100,00;99,59;99,35;97,28;100,00;100,00;99,29;100,00;91,67;95,59;98,49;97,85;85,57;69,52;93,61;100,00
GCA_004458625.1_PDT000403876.1;95,12;92,48;96,71;92,99;90,86;98,77;99,08;99,70;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,07;90,41;92,31;98,11;86,67;100,00;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,15;100,00;97,96;100,00;100,00;100,00;100,00;99,61;100,00;100,00;100,00;99,56;100,00;98,38;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,17;100,00;99,66;97,14;100,00;95,24;90,16;93,08;91,10;81,27;95,96;100,00;94,19;98,70;90,15;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,20;98,39;97,40;40,15;99,35;95,70;99,31;99,45;91,72;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;100,00;100,00;99,64;100,00;91,14;95,10;98,49;97,85;85,57;70,00;93,96;100,00
GCA_004459215.1_PDT000404904.1;76,92;95,30;96,71;96,28;40,48;99,08;98,78;99,70;97,92;99,75;97,09;100,00;100,00;100,00;99,35;96,75;100,00;97,46;98,04;92,31;99,06;86,67;99,69;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;98,91;100,00;97,96;NaN;NaN;NaN;100,00;100,00;100,00;97,28;39,29;30,69;46,84;40,51;43,90;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,76;100,00;98,68;100,00;97,86;98,50;99,30;100,00;100,00;99,43;97,64;100,00;100,00;97,38;99,00;100,00;100,00;99,25;100,00;100,00;93,08;90,64;87,14;95,96;99,43;94,40;97,53;91,88;100,00;95,49;90,25;97,66;100,00;94,71;99,09;93,20;98,39;97,64;40,15;99,67;95,89;99,42;99,45;91,72;99,52;99,81;91,59;98,70;99,33;97,73;97,98;97,80;96,21;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,19;99,67;97,28;99,72;100,00;99,64;100,00;91,99;96,08;98,49;97,85;85,57;69,52;93,96;100,00
GCA_004459625.1_PDT000405561.1;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,81;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;99,33;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;100,00;100,00;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;96,74;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;96,69;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;90,15;95,59;98,49;97,66;85,38;69,52;93,89;100,00
GCA_004460045.1_PDT000407081.1;23,14;92,48;96,71;99,03;47,03;100,00;98,78;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;96,08;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,16;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;93,85;90,18;89,01;95,62;98,47;93,57;100,00;90,89;100,00;95,38;90,25;97,66;100,00;95,15;99,09;84,30;98,39;97,16;40,15;99,35;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,80;95,86;99,58;98,89;99,65;100,00;99,27;99,13;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;92,57;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004460085.1_PDT000407085.1;23,14;92,48;96,71;96,70;47,03;100,00;98,78;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;96,08;92,31;98,11;86,67;100,00;100,00;99,38;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,03;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;49,30;40,51;33,33;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;100,00;97,86;98,93;99,69;100,00;100,00;99,43;97,16;100,00;NaN;NaN;NaN;31,33;NaN;NaN;NaN;NaN;93,85;90,18;89,01;95,62;98,47;93,57;100,00;90,89;100,00;95,38;90,25;97,66;100,00;95,15;99,09;84,30;98,39;97,16;40,15;99,35;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;97,70;97,80;95,86;99,58;98,89;99,65;100,00;99,45;99,13;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;99,72;100,00;99,64;100,00;92,57;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004460125.1_PDT000407090.1;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;99,55;100,00;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;40,51;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,90;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;97,95;100,00;100,00;100,00;100,00;100,00;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,38;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;90,82;95,59;98,49;97,66;85,38;69,52;93,78;100,00
GCA_004460145.1_PDT000407089.1;88,37;92,48;96,71;92,99;90,86;99,08;99,08;99,55;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,26;91,18;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,69;46,84;44,60;33,33;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;97,72;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,71;99,69;82,19;100,00;99,43;97,40;100,00;100,00;NaN;100,00;100,00;100,00;100,00;NaN;100,00;93,85;91,10;81,43;96,63;99,04;94,19;99,76;91,68;100,00;95,27;90,25;97,66;100,00;94,71;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;91,42;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;99,19;99,35;97,28;99,72;100,00;99,29;100,00;91,08;95,59;98,49;97,66;85,38;69,05;93,96;100,00
GCA_004460185.1_PDT000407088.1;95,36;95,09;96,71;92,99;90,86;98,77;99,08;99,55;97,92;99,75;97,24;100,00;100,00;100,00;99,35;96,75;100,00;97,46;89,16;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;100,00;100,00;NaN;NaN;NaN;99,64;100,00;48,00;NaN;NaN;NaN;98,10;NaN;NaN;NaN;39,29;30,69;45,57;44,60;100,00;100,00;97,09;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;99,34;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,16;100,00;100,00;97,26;100,00;100,00;97,98;100,00;97,14;93,58;93,85;90,80;82,06;96,63;98,85;93,98;98,00;90,10;100,00;95,60;90,25;97,66;100,00;95,15;99,09;93,69;98,39;97,16;40,15;99,35;95,50;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,86;100,00;98,89;99,65;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,35;97,28;100,00;100,00;99,64;100,00;91,89;95,10;98,49;97,85;85,57;69,52;93,43;100,00
GCA_004460245.1_PDT000409129.1;70,00;96,24;100,00;100,00;47,88;98,16;99,70;98,94;99,89;100,00;100,00;100,00;98,08;99,43;100,00;95,66;100,00;99,80;96,04;100,00;99,06;100,00;100,00;99,72;99,50;87,32;NaN;NaN;NaN;NaN;NaN;NaN;36,98;45,13;76,47;NaN;NaN;56,25;NaN;NaN;NaN;NaN;39,29;30,19;49,30;44,60;33,87;NaN;NaN;26,53;NaN;39,68;31,65;43,55;NaN;97,37;100,00;100,00;100,00;100,00;100,00;70,72;99,36;100,00;98,43;100,00;100,00;100,00;100,00;99,74;NaN;NaN;NaN;39,66;NaN;NaN;NaN;NaN;100,00;94,17;97,78;100,00;61,22;91,04;87,16;97,62;99,83;97,93;99,64;99,33;99,79;100,00;99,09;94,66;98,71;100,00;40,15;98,69;99,61;100,00;100,00;96,27;99,76;100,00;97,20;100,00;100,00;100,00;99,71;99,37;99,66;100,00;99,63;99,83;99,43;99,72;100,00;99,76;100,00;100,00;97,79;100,00;99,55;96,36;98,69;99,40;98,88;100,00;83,57;100,00;99,22;100,00;99,62;95,53;100,00;69,52;99,47;100,00
GCA_004460305.1_PDT000408633.1;57,89;100,00;100,00;99,41;47,88;98,16;100,00;99,41;100,00;100,00;100,00;100,00;98,08;100,00;100,00;100,00;100,00;100,00;90,20;100,00;99,06;100,00;100,00;100,00;99,63;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;40,24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;30,19;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;100,00;100,00;100,00;100,00;99,36;100,00;98,59;100,00;100,00;100,00;99,76;100,00;NaN;NaN;NaN;34,43;NaN;NaN;NaN;NaN;100,00;100,00;100,00;100,00;80,37;96,27;96,95;100,00;99,83;95,51;99,64;99,67;100,00;100,00;99,69;99,51;100,00;99,76;40,15;100,00;100,00;100,00;100,00;96,75;99,76;100,00;100,00;100,00;100,00;100,00;99,42;100,00;100,00;100,00;100,00;99,91;99,43;100,00;100,00;100,00;100,00;98,94;97,79;100,00;99,55;95,95;100,00;99,70;98,88;100,00;NaN;100,00;99,61;100,00;100,00;99,84;100,00;99,15;100,00;100,00
GCA_004460315.1_PDT000409281.1;80,00;100,00;100,00;100,00;47,88;98,16;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,06;100,00;100,00;100,00;99,88;100,00;NaN;NaN;NaN;NaN;NaN;NaN;36,98;45,13;40,24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;39,29;43,66;49,30;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;100,00;100,00;100,00;100,00;99,36;100,00;98,59;100,00;100,00;99,81;96,93;100,00;NaN;NaN;NaN;39,66;NaN;43,33;NaN;NaN;100,00;100,00;100,00;100,00;80,37;100,00;96,95;100,00;99,83;100,00;100,00;99,67;100,00;100,00;100,00;100,00;100,00;96,93;40,15;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;99,71;100,00;100,00;100,00;100,00;100,00;99,43;100,00;100,00;100,00;100,00;100,00;97,79;100,00;99,55;95,95;100,00;100,00;98,88;100,00;84,29;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00
GCA_004460505.1_PDT000409530.1;68,75;94,89;96,71;93,86;42,45;99,69;99,08;99,70;97,92;99,75;97,99;100,00;100,00;100,00;99,35;96,75;100,00;97,46;93,07;92,31;98,11;86,67;99,69;100,00;99,25;88,03;100,00;99,55;100,00;NaN;NaN;NaN;99,27;44,50;97,96;NaN;NaN;NaN;NaN;NaN;NaN;NaN;99,42;99,56;99,20;98,38;100,00;100,00;96,80;94,87;NaN;39,68;NaN;NaN;NaN;98,07;99,65;99,27;99,52;100,00;99,34;70,50;97,86;98,93;99,69;100,00;100,00;99,43;97,40;100,00;NaN;NaN;NaN;37,93;NaN;NaN;NaN;NaN;93,85;90,64;87,14;96,30;99,24;94,19;96,59;91,29;100,00;95,38;89,17;97,66;100,00;95,15;99,09;84,88;98,39;97,40;40,15;99,02;95,89;99,42;99,45;92,01;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,48;95,86;100,00;98,89;99,56;100,00;99,45;100,00;99,88;99,62;98,94;97,24;98,52;100,00;99,59;99,02;97,28;100,00;100,00;99,64;100,00;91,21;95,59;98,49;97,85;85,57;70,00;93,78;100,00
GCA_004460665.1_PDT000409539.1;90,00;95,50;96,71;92,99;90,86;99,39;99,08;99,55;97,92;99,75;97,84;100,00;100,00;99,81;99,35;96,75;100,00;97,46;93,14;92,31;98,11;86,67;100,00;100,00;99,38;87,32;100,00;98,29;100,00;NaN;NaN;NaN;99,64;44,50;56,73;98,11;97,24;100,00;100,00;100,00;100,00;97,28;99,42;99,56;99,20;98,15;100,00;100,00;97,78;96,80;NaN;39,68;NaN;NaN;NaN;98,07;99,65;100,00;99,76;100,00;98,68;70,50;97,86;98,93;99,53;82,19;100,00;99,43;97,40;100,00;100,00;96,54;99,70;100,00;97,98;100,00;97,14;94,44;93,85;90,64;80,95;96,30;100,00;94,40;96,28;91,49;100,00;95,38;90,25;97,66;100,00;95,15;99,09;93,69;98,07;97,40;40,15;99,35;95,70;99,42;99,45;92,31;99,52;99,81;92,52;98,70;99,33;97,73;98,27;97,80;95,52;100,00;98,89;99,65;100,00;99,45;100,00;100,00;99,62;98,94;97,24;98,52;100,00;100,00;99,35;97,28;100,00;100,00;99,29;100,00;90,71;95,59;98,49;97,66;85,57;70,00;93,61;100,00
GCA_004460685.1_PDT000409538.1;75,76;94,87;100,00;98,28;47,88;98,16;100,00;99,70;100,00;100,00;99,59;100,00;100,00;99,81;100,00;98,92;100,00;100,00;NaN;100,00;98,11;100,00;100,00;99,72;99,63;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;39,02;98,11;97,24;96,12;99,04;91,11;100,00;97,28;39,29;30,69;45,57;40,51;35,48;NaN;NaN;26,53;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,79;98,59;100,00;100,00;99,62;100,00;100,00;NaN;NaN;NaN;30,34;NaN;NaN;NaN;NaN;98,80;97,85;97,94;100,00;79,96;97,93;96,95;99,21;99,83;95,97;99,28;99,67;100,00;100,00;99,09;95,63;98,39;100,00;40,15;97,71;99,61;100,00;100,00;96,15;99,76;100,00;96,26;100,00;100,00;100,00;99,71;97,80;99,31;100,00;99,63;100,00;99,43;99,72;100,00;100,00;100,00;99,47;97,79;99,51;99,55;96,36;97,71;99,70;98,88;100,00;NaN;100,00;21,69;100,00;98,48;96,69;99,41;98,61;100,00;100,00
GCA_004460965.1_PDT000413663.1;13,04;98,36;99,18;98,40;47,88;98,16;100,00;99,85;99,65;100,00;100,00;100,00;100,00;99,81;100,00;99,19;100,00;100,00;NaN;100,00;99,06;100,00;100,00;100,00;99,13;85,92;95,65;96,88;98,00;NaN;NaN;NaN;42,33;44,93;39,02;NaN;NaN;62,50;99,04;91,11;100,00;97,28;39,29;30,69;46,84;40,51;35,48;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;99,48;100,00;100,00;100,00;100,00;100,00;100,00;99,57;99,57;98,59;100,00;100,00;99,62;99,53;100,00;NaN;NaN;NaN;28,95;NaN;NaN;NaN;NaN;100,00;98,77;98,89;100,00;80,16;96,68;93,90;99,21;99,83;98,50;100,00;99,67;100,00;100,00;99,70;89,32;99,36;99,53;40,15;99,67;99,61;100,00;100,00;96,75;99,76;100,00;97,20;100,00;100,00;99,77;99,71;99,37;99,66;100,00;99,63;100,00;99,43;98,88;100,00;99,88;100,00;98,94;97,79;99,51;99,55;96,36;99,67;99,40;98,88;100,00;83,93;100,00;21,69;96,08;98,86;96,89;99,80;98,81;99,29;100,00
GCA_004461125.1_PDT000413751.1;75,76;94,87;100,00;98,28;47,88;98,16;100,00;99,70;100,00;100,00;99,59;100,00;100,00;99,81;100,00;98,92;99,56;100,00;NaN;100,00;98,11;100,00;100,00;99,72;99,63;100,00;NaN;NaN;NaN;NaN;NaN;NaN;42,33;43,75;39,02;98,11;97,24;96,12;99,04;91,11;100,00;97,28;39,29;30,69;49,30;40,51;35,48;NaN;NaN;39,77;NaN;39,68;NaN;NaN;NaN;99,65;100,00;100,00;99,76;100,00;100,00;100,00;99,15;99,79;98,59;100,00;100,00;100,00;100,00;100,00;NaN;NaN;NaN;30,34;NaN;NaN;NaN;NaN;98,80;97,85;97,94;100,00;79,96;97,93;96,95;99,21;99,83;95,97;99,28;99,67;100,00;100,00;99,09;95,63;98,39;100,00;40,15;97,71;99,61;100,00;100,00;96,15;99,76;100,00;96,26;100,00;100,00;100,00;99,71;97,80;99,31;100,00;99,63;100,00;99,43;99,72;100,00;99,88;100,00;99,47;97,79;99,51;99,55;96,36;97,71;99,70;98,88;100,00;NaN;100,00;21,69;100,00;98,48;96,69;99,41;98,61;100,00;100,00
